"","family",".model_id",".model_desc",".key",".index",".value",".conf_lo",".conf_hi","as_of","start_date","end_date"
"1890","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-13,-0.543518275775375,-55.9848668967066,54.8978303451558,2024-05-22,2015-01-01,2017-08-15
"1891","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-14,0.173379122414782,-55.2679694985164,55.614727743346,2024-05-22,2015-01-01,2017-08-15
"1892","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-15,-0.471069422513868,-55.9124180434451,54.9702791984173,2024-05-22,2015-01-01,2017-08-15
"1893","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-16,-7.54104130950806,-62.9823899304393,47.9003073114231,2024-05-22,2015-01-01,2017-08-15
"1894","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-17,-8.31600797617473,-63.7573565971059,47.1253406447565,2024-05-22,2015-01-01,2017-08-15
"1895","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-18,-4.58629525618345,-60.0276438771147,50.8550533647478,2024-05-22,2015-01-01,2017-08-15
"1896","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-19,-24.1953508741259,-79.6366994950571,31.2459977468053,2024-05-22,2015-01-01,2017-08-15
"1897","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-20,-0.543518275775375,-55.9848668967066,54.8978303451558,2024-05-22,2015-01-01,2017-08-15
"1898","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-21,0.173379122414782,-55.2679694985164,55.614727743346,2024-05-22,2015-01-01,2017-08-15
"1899","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-22,-0.471069422513868,-55.9124180434451,54.9702791984173,2024-05-22,2015-01-01,2017-08-15
"1900","HOME CARE",3,"RANDOMFOREST","prediction",2017-11-23,-7.54104130950806,-62.9823899304393,47.9003073114231,2024-05-22,2015-01-01,2017-08-15
"1901","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-16,0.994128288113155,-8.39490293360101,10.3831595098273,2024-05-22,2015-01-01,2017-08-15
"1902","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-17,0.22253959726763,-9.16649162444654,9.6115708189818,2024-05-22,2015-01-01,2017-08-15
"1903","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-18,0.101074376443002,-9.28795684527116,9.49010559815717,2024-05-22,2015-01-01,2017-08-15
"1904","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-19,0.29856252662388,-9.09046869509029,9.68759374833805,2024-05-22,2015-01-01,2017-08-15
"1905","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-20,-1.98177445240559,-11.3708056741198,7.40725676930858,2024-05-22,2015-01-01,2017-08-15
"1906","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-21,1.27177447947574,-8.11725674223843,10.6608057011899,2024-05-22,2015-01-01,2017-08-15
"1907","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-22,1.14863680861629,-8.24039441309788,10.5376680303305,2024-05-22,2015-01-01,2017-08-15
"1908","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-23,0.994128288113155,-8.39490293360101,10.3831595098273,2024-05-22,2015-01-01,2017-08-15
"1909","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-24,0.22253959726763,-9.16649162444654,9.6115708189818,2024-05-22,2015-01-01,2017-08-15
"1910","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-25,0.101074376443002,-9.28795684527116,9.49010559815717,2024-05-22,2015-01-01,2017-08-15
"1911","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-26,0.29856252662388,-9.09046869509029,9.68759374833805,2024-05-22,2015-01-01,2017-08-15
"1912","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-27,-1.98177445240559,-11.3708056741198,7.40725676930858,2024-05-22,2015-01-01,2017-08-15
"1913","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-28,1.27177447947574,-8.11725674223843,10.6608057011899,2024-05-22,2015-01-01,2017-08-15
"1914","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-29,1.14863680861629,-8.24039441309788,10.5376680303305,2024-05-22,2015-01-01,2017-08-15
"1915","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-30,0.994128288113155,-8.39490293360101,10.3831595098273,2024-05-22,2015-01-01,2017-08-15
"1916","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-08-31,0.22253959726763,-9.16649162444654,9.6115708189818,2024-05-22,2015-01-01,2017-08-15
"1917","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-01,0.0546651072606652,-9.3343661144535,9.44369632897483,2024-05-22,2015-01-01,2017-08-15
"1918","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-02,0.237572389936319,-9.15145883177785,9.62660361165048,2024-05-22,2015-01-01,2017-08-15
"1919","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-03,-1.97801705492126,-11.3670482766354,7.41101416679291,2024-05-22,2015-01-01,2017-08-15
"1920","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-04,1.12367014194962,-8.26536107976454,10.5127013636638,2024-05-22,2015-01-01,2017-08-15
"1921","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-05,1.00625160358495,-8.38277961812922,10.3952828252991,2024-05-22,2015-01-01,2017-08-15
"1922","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-06,0.824023950587038,-8.56500727112713,10.2130551723012,2024-05-22,2015-01-01,2017-08-15
"1923","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-07,0.164230328085293,-9.22480089362887,9.55326154979946,2024-05-22,2015-01-01,2017-08-15
"1924","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-08,0.0546651072606652,-9.3343661144535,9.44369632897483,2024-05-22,2015-01-01,2017-08-15
"1925","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-09,0.237572389936319,-9.15145883177785,9.62660361165048,2024-05-22,2015-01-01,2017-08-15
"1926","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-10,-1.97801705492126,-11.3670482766354,7.41101416679291,2024-05-22,2015-01-01,2017-08-15
"1927","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-11,1.12367014194962,-8.26536107976454,10.5127013636638,2024-05-22,2015-01-01,2017-08-15
"1928","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-12,1.00625160358495,-8.38277961812922,10.3952828252991,2024-05-22,2015-01-01,2017-08-15
"1929","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-13,0.824023950587038,-8.56500727112713,10.2130551723012,2024-05-22,2015-01-01,2017-08-15
"1930","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-14,0.164230328085293,-9.22480089362887,9.55326154979946,2024-05-22,2015-01-01,2017-08-15
"1931","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-15,0.0546651072606652,-9.3343661144535,9.44369632897483,2024-05-22,2015-01-01,2017-08-15
"1932","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-16,0.237572389936319,-9.15145883177785,9.62660361165048,2024-05-22,2015-01-01,2017-08-15
"1933","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-17,-1.97801705492126,-11.3670482766354,7.41101416679291,2024-05-22,2015-01-01,2017-08-15
"1934","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-18,1.12367014194962,-8.26536107976454,10.5127013636638,2024-05-22,2015-01-01,2017-08-15
"1935","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-19,1.00625160358495,-8.38277961812922,10.3952828252991,2024-05-22,2015-01-01,2017-08-15
"1936","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-20,0.824023950587038,-8.56500727112713,10.2130551723012,2024-05-22,2015-01-01,2017-08-15
"1937","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-21,0.164230328085293,-9.22480089362887,9.55326154979946,2024-05-22,2015-01-01,2017-08-15
"1938","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-22,0.0546651072606652,-9.3343661144535,9.44369632897483,2024-05-22,2015-01-01,2017-08-15
"1939","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-23,0.237572389936319,-9.15145883177785,9.62660361165048,2024-05-22,2015-01-01,2017-08-15
"1940","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-24,-1.97801705492126,-11.3670482766354,7.41101416679291,2024-05-22,2015-01-01,2017-08-15
"1941","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-25,1.12367014194962,-8.26536107976454,10.5127013636638,2024-05-22,2015-01-01,2017-08-15
"1942","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-26,1.00625160358495,-8.38277961812922,10.3952828252991,2024-05-22,2015-01-01,2017-08-15
"1943","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-27,0.824023950587038,-8.56500727112713,10.2130551723012,2024-05-22,2015-01-01,2017-08-15
"1944","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-28,0.164230328085293,-9.22480089362887,9.55326154979946,2024-05-22,2015-01-01,2017-08-15
"1945","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-29,0.0546651072606652,-9.3343661144535,9.44369632897483,2024-05-22,2015-01-01,2017-08-15
"1946","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-09-30,0.237572389936319,-9.15145883177785,9.62660361165048,2024-05-22,2015-01-01,2017-08-15
"1947","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-01,-1.97736458909315,-11.3663958108073,7.41166663262102,2024-05-22,2015-01-01,2017-08-15
"1948","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-02,1.09705160358495,-8.29197961812922,10.4860828252991,2024-05-22,2015-01-01,2017-08-15
"1949","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-03,0.947780599392165,-8.441250622322,10.3368118211063,2024-05-22,2015-01-01,2017-08-15
"1950","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-04,0.784886279727587,-8.60414494198658,10.1739175014418,2024-05-22,2015-01-01,2017-08-15
"1951","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-05,0.153225990559175,-9.23580523115499,9.54225721227334,2024-05-22,2015-01-01,2017-08-15
"1952","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-06,0.0385941030678814,-9.35043711864629,9.42762532478205,2024-05-22,2015-01-01,2017-08-15
"1953","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-07,0.236933994206757,-9.15209722750741,9.62596521592092,2024-05-22,2015-01-01,2017-08-15
"1954","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-08,-1.97736458909315,-11.3663958108073,7.41166663262102,2024-05-22,2015-01-01,2017-08-15
"1955","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-09,1.09705160358495,-8.29197961812922,10.4860828252991,2024-05-22,2015-01-01,2017-08-15
"1956","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-10,0.947780599392165,-8.441250622322,10.3368118211063,2024-05-22,2015-01-01,2017-08-15
"1957","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-11,0.784886279727587,-8.60414494198658,10.1739175014418,2024-05-22,2015-01-01,2017-08-15
"1958","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-12,0.153225990559175,-9.23580523115499,9.54225721227334,2024-05-22,2015-01-01,2017-08-15
"1959","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-13,0.0385941030678814,-9.35043711864629,9.42762532478205,2024-05-22,2015-01-01,2017-08-15
"1960","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-14,0.236933994206757,-9.15209722750741,9.62596521592092,2024-05-22,2015-01-01,2017-08-15
"1961","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-15,-1.97736458909315,-11.3663958108073,7.41166663262102,2024-05-22,2015-01-01,2017-08-15
"1962","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-16,1.09705160358495,-8.29197961812922,10.4860828252991,2024-05-22,2015-01-01,2017-08-15
"1963","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-17,0.947780599392165,-8.441250622322,10.3368118211063,2024-05-22,2015-01-01,2017-08-15
"1964","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-18,0.784886279727587,-8.60414494198658,10.1739175014418,2024-05-22,2015-01-01,2017-08-15
"1965","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-19,0.153225990559175,-9.23580523115499,9.54225721227334,2024-05-22,2015-01-01,2017-08-15
"1966","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-20,0.0385941030678814,-9.35043711864629,9.42762532478205,2024-05-22,2015-01-01,2017-08-15
"1967","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-21,0.236933994206757,-9.15209722750741,9.62596521592092,2024-05-22,2015-01-01,2017-08-15
"1968","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-22,-1.97736458909315,-11.3663958108073,7.41166663262102,2024-05-22,2015-01-01,2017-08-15
"1969","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-23,1.09705160358495,-8.29197961812922,10.4860828252991,2024-05-22,2015-01-01,2017-08-15
"1970","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-24,0.947780599392165,-8.441250622322,10.3368118211063,2024-05-22,2015-01-01,2017-08-15
"1971","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-25,0.784886279727587,-8.60414494198658,10.1739175014418,2024-05-22,2015-01-01,2017-08-15
"1972","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-26,0.153225990559175,-9.23580523115499,9.54225721227334,2024-05-22,2015-01-01,2017-08-15
"1973","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-27,0.0385941030678814,-9.35043711864629,9.42762532478205,2024-05-22,2015-01-01,2017-08-15
"1974","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-28,0.236933994206757,-9.15209722750741,9.62596521592092,2024-05-22,2015-01-01,2017-08-15
"1975","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-29,-1.97736458909315,-11.3663958108073,7.41166663262102,2024-05-22,2015-01-01,2017-08-15
"1976","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-30,1.09705160358495,-8.29197961812922,10.4860828252991,2024-05-22,2015-01-01,2017-08-15
"1977","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-10-31,0.947780599392165,-8.441250622322,10.3368118211063,2024-05-22,2015-01-01,2017-08-15
"1978","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-01,0.734167741362913,-8.65486348035125,10.1231989630771,2024-05-22,2015-01-01,2017-08-15
"1979","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-02,0.107107452194501,-9.28192376951966,9.49613867390867,2024-05-22,2015-01-01,2017-08-15
"1980","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-03,-0.00482443529679268,-9.39385565701096,9.38420678641737,2024-05-22,2015-01-01,2017-08-15
"1981","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-04,0.251120387498303,-9.13791083421586,9.64015160921247,2024-05-22,2015-01-01,2017-08-15
"1982","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-05,-2.02954979412449,-11.4185810158387,7.35948142758967,2024-05-22,2015-01-01,2017-08-15
"1983","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-06,0.987557129371272,-8.40147409234289,10.3765883510854,2024-05-22,2015-01-01,2017-08-15
"1984","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-07,0.886547860188934,-8.50248336152523,10.2755790819031,2024-05-22,2015-01-01,2017-08-15
"1985","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-08,0.734167741362913,-8.65486348035125,10.1231989630771,2024-05-22,2015-01-01,2017-08-15
"1986","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-09,0.107107452194501,-9.28192376951966,9.49613867390867,2024-05-22,2015-01-01,2017-08-15
"1987","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-10,-0.00482443529679268,-9.39385565701096,9.38420678641737,2024-05-22,2015-01-01,2017-08-15
"1988","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-11,0.251120387498303,-9.13791083421586,9.64015160921247,2024-05-22,2015-01-01,2017-08-15
"1989","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-12,-2.02954979412449,-11.4185810158387,7.35948142758967,2024-05-22,2015-01-01,2017-08-15
"1990","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-13,0.987557129371272,-8.40147409234289,10.3765883510854,2024-05-22,2015-01-01,2017-08-15
"1991","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-14,0.886547860188934,-8.50248336152523,10.2755790819031,2024-05-22,2015-01-01,2017-08-15
"1992","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-15,0.734167741362913,-8.65486348035125,10.1231989630771,2024-05-22,2015-01-01,2017-08-15
"1993","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-16,0.107107452194501,-9.28192376951966,9.49613867390867,2024-05-22,2015-01-01,2017-08-15
"1994","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-17,-0.00482443529679268,-9.39385565701096,9.38420678641737,2024-05-22,2015-01-01,2017-08-15
"1995","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-18,0.251120387498303,-9.13791083421586,9.64015160921247,2024-05-22,2015-01-01,2017-08-15
"1996","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-19,-2.02954979412449,-11.4185810158387,7.35948142758967,2024-05-22,2015-01-01,2017-08-15
"1997","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-20,0.987557129371272,-8.40147409234289,10.3765883510854,2024-05-22,2015-01-01,2017-08-15
"1998","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-21,0.886547860188934,-8.50248336152523,10.2755790819031,2024-05-22,2015-01-01,2017-08-15
"1999","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-22,0.734167741362913,-8.65486348035125,10.1231989630771,2024-05-22,2015-01-01,2017-08-15
"2000","LADIESWEAR",3,"RANDOMFOREST","prediction",2017-11-23,0.107107452194501,-9.28192376951966,9.49613867390867,2024-05-22,2015-01-01,2017-08-15
"2001","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-16,1.45656639935835,-10.6963479846714,13.6094807833881,2024-05-22,2015-01-01,2017-08-15
"2002","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-17,0.122993527814525,-12.0299208562152,12.2759079118443,2024-05-22,2015-01-01,2017-08-15
"2003","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-18,0.369362660377793,-11.783551723652,12.5222770444076,2024-05-22,2015-01-01,2017-08-15
"2004","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-19,-0.835660990621328,-12.9885753746511,11.3172533934084,2024-05-22,2015-01-01,2017-08-15
"2005","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-20,-3.96302696630476,-16.1159413503345,8.18988741772501,2024-05-22,2015-01-01,2017-08-15
"2006","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-21,1.31681696640372,-10.836097417626,13.4697313504335,2024-05-22,2015-01-01,2017-08-15
"2007","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-22,1.45706220321099,-10.6958521808188,13.6099765872408,2024-05-22,2015-01-01,2017-08-15
"2008","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-23,1.45656639935835,-10.6963479846714,13.6094807833881,2024-05-22,2015-01-01,2017-08-15
"2009","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-24,0.122993527814525,-12.0299208562152,12.2759079118443,2024-05-22,2015-01-01,2017-08-15
"2010","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-25,0.369362660377793,-11.783551723652,12.5222770444076,2024-05-22,2015-01-01,2017-08-15
"2011","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-26,-0.835660990621328,-12.9885753746511,11.3172533934084,2024-05-22,2015-01-01,2017-08-15
"2012","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-27,-3.96302696630476,-16.1159413503345,8.18988741772501,2024-05-22,2015-01-01,2017-08-15
"2013","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-28,1.31681696640372,-10.836097417626,13.4697313504335,2024-05-22,2015-01-01,2017-08-15
"2014","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-29,1.45706220321099,-10.6958521808188,13.6099765872408,2024-05-22,2015-01-01,2017-08-15
"2015","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-30,1.45656639935835,-10.6963479846714,13.6094807833881,2024-05-22,2015-01-01,2017-08-15
"2016","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-08-31,0.122993527814525,-12.0299208562152,12.2759079118443,2024-05-22,2015-01-01,2017-08-15
"2017","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-01,0.447946417473514,-11.7049679665563,12.6008608015033,2024-05-22,2015-01-01,2017-08-15
"2018","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-02,-0.738793853107564,-12.8917082371373,11.4141205309222,2024-05-22,2015-01-01,2017-08-15
"2019","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-03,-3.99656812288707,-16.1494825069168,8.15634626114269,2024-05-22,2015-01-01,2017-08-15
"2020","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-04,1.31861322742316,-10.8343011566066,13.4715276114529,2024-05-22,2015-01-01,2017-08-15
"2021","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-05,1.44363342499318,-10.7092809590366,13.5965478090229,2024-05-22,2015-01-01,2017-08-15
"2022","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-06,1.4721627231574,-10.6807516608724,13.6250771071872,2024-05-22,2015-01-01,2017-08-15
"2023","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-07,0.201577284910246,-11.9513370991195,12.35449166894,2024-05-22,2015-01-01,2017-08-15
"2024","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-08,0.447946417473514,-11.7049679665563,12.6008608015033,2024-05-22,2015-01-01,2017-08-15
"2025","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-09,-0.738793853107564,-12.8917082371373,11.4141205309222,2024-05-22,2015-01-01,2017-08-15
"2026","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-10,-3.99656812288707,-16.1494825069168,8.15634626114269,2024-05-22,2015-01-01,2017-08-15
"2027","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-11,1.31861322742316,-10.8343011566066,13.4715276114529,2024-05-22,2015-01-01,2017-08-15
"2028","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-12,1.44363342499318,-10.7092809590366,13.5965478090229,2024-05-22,2015-01-01,2017-08-15
"2029","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-13,1.4721627231574,-10.6807516608724,13.6250771071872,2024-05-22,2015-01-01,2017-08-15
"2030","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-14,0.201577284910246,-11.9513370991195,12.35449166894,2024-05-22,2015-01-01,2017-08-15
"2031","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-15,0.447946417473514,-11.7049679665563,12.6008608015033,2024-05-22,2015-01-01,2017-08-15
"2032","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-16,-0.738793853107564,-12.8917082371373,11.4141205309222,2024-05-22,2015-01-01,2017-08-15
"2033","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-17,-3.99656812288707,-16.1494825069168,8.15634626114269,2024-05-22,2015-01-01,2017-08-15
"2034","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-18,1.31861322742316,-10.8343011566066,13.4715276114529,2024-05-22,2015-01-01,2017-08-15
"2035","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-19,1.44363342499318,-10.7092809590366,13.5965478090229,2024-05-22,2015-01-01,2017-08-15
"2036","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-20,1.4721627231574,-10.6807516608724,13.6250771071872,2024-05-22,2015-01-01,2017-08-15
"2037","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-21,0.201577284910246,-11.9513370991195,12.35449166894,2024-05-22,2015-01-01,2017-08-15
"2038","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-22,0.447946417473514,-11.7049679665563,12.6008608015033,2024-05-22,2015-01-01,2017-08-15
"2039","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-23,-0.738793853107564,-12.8917082371373,11.4141205309222,2024-05-22,2015-01-01,2017-08-15
"2040","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-24,-3.99656812288707,-16.1494825069168,8.15634626114269,2024-05-22,2015-01-01,2017-08-15
"2041","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-25,1.31861322742316,-10.8343011566066,13.4715276114529,2024-05-22,2015-01-01,2017-08-15
"2042","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-26,1.44363342499318,-10.7092809590366,13.5965478090229,2024-05-22,2015-01-01,2017-08-15
"2043","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-27,1.4721627231574,-10.6807516608724,13.6250771071872,2024-05-22,2015-01-01,2017-08-15
"2044","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-28,0.201577284910246,-11.9513370991195,12.35449166894,2024-05-22,2015-01-01,2017-08-15
"2045","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-29,0.447946417473514,-11.7049679665563,12.6008608015033,2024-05-22,2015-01-01,2017-08-15
"2046","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-09-30,-0.738793853107564,-12.8917082371373,11.4141205309222,2024-05-22,2015-01-01,2017-08-15
"2047","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-01,-3.97563466399451,-16.1285490480243,8.17727972003525,2024-05-22,2015-01-01,2017-08-15
"2048","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-02,1.31575516875064,-10.8371592152791,13.4686695527804,2024-05-22,2015-01-01,2017-08-15
"2049","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-03,1.43457536632065,-10.7183390177091,13.5874897503504,2024-05-22,2015-01-01,2017-08-15
"2050","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-04,1.48898012748452,-10.6639342565452,13.6418945115143,2024-05-22,2015-01-01,2017-08-15
"2051","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-05,0.271077441859279,-11.8818369421705,12.423991825889,2024-05-22,2015-01-01,2017-08-15
"2052","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-06,0.512563194004503,-11.6403511900253,12.6654775780343,2024-05-22,2015-01-01,2017-08-15
"2053","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-07,-0.723010441299714,-12.8759248253295,11.4299039427301,2024-05-22,2015-01-01,2017-08-15
"2054","LAWN AND GARDEN",3,"RANDOMFOREST","prediction",2017-10-08,-3.97563466399451,-16.1285490480243,8.17727972003525,2024-05-22,2015-01-01,2017-08-15
